latitude,longitude,building_type,construction_quality
38.8168334960938,-122.814498901367,Commercial,Low
-22.3668,170.3211,Residential,Medium
52.286,-173.9028,Critical,Low
64.536,-152.5394,Industrial,High
18.8006666666667,-67.239,Residential,High
31.547,-104.045,Commercial,Medium
62.0412,-150.283,Residential,High
60.0463333333333,-153.1185,Industrial,Low
39.3995,-119.8582,Residential,Medium
36.7622,-116.1929,Critical,Medium
38.7716674804688,-122.743499755859,Commercial,Low
40.6354,142.2353,Industrial,Low
32.9946667,-116.4425,Commercial,Medium
19.3799991607666,-155.220993041992,Industrial,Low
38.8223342895508,-122.808166503906,Industrial,High
61.5924,-146.5329,Commercial,Medium
36.7454,-116.2818,Residential,High
63.1718,-150.2593,Commercial,Low
39.4034,-119.8656,Industrial,Low
19.288,-155.367,Industrial,Medium
62.5015,-152.2591,Residential,Medium
39.5698,-119.0879,Commercial,High
53.3271666666667,-168.005833333333,Commercial,Low
34.4973333,-118.1195,Industrial,Low
-54.9225,-129.9194,Industrial,Medium
57.062,-135.717833333333,Residential,Low
19.2863330841064,-155.419830322266,Residential,High
33.4885,-116.4391667,Critical,High
38.5727,-119.5061,Critical,Low
19.7665,-155.6765,Residential,Medium
57.0773333333333,-135.758833333333,Commercial,Low
57.0661666666667,-135.7115,Commercial,High
38.823,-122.8075,Critical,High
57.0728333333333,-135.724,Industrial,Medium
38.7678337097168,-122.713836669922,Critical,Medium
38.8289985656738,-122.814163208008,Residential,Low
31.565,-104.027,Residential,High
63.1658,-150.6703,Residential,High
39.3879,-120.1559,Industrial,High
40.6965,-74.7515,Critical,Medium
56.7549,-155.0566,Industrial,Medium
6.8307,-76.5252,Industrial,High
33.7141667,-116.8345,Critical,Low
-12.0765,167.2386,Industrial,Low
61.5454,-148.0566,Industrial,Low
19.4866666666667,-155.604,Commercial,High
44.3645,-115.1825,Industrial,Medium
24.6332,122.7131,Industrial,High
19.2503337860107,-155.405502319336,Industrial,Low
19.1543333333333,-155.419333333333,Industrial,Medium
43.7295,-121.22416666666666,Industrial,High
36.0125,-117.987,Commercial,Low
60.0148333333333,-153.080666666667,Residential,Medium
62.018,-149.3538,Commercial,Low
35.7901667,-117.6075,Industrial,Medium
33.4051667,-116.3913333,Industrial,Medium
38.836498260498,-122.788665771484,Commercial,Low
64.559,-147.4258,Critical,Medium
60.0595,-153.059333333333,Commercial,Medium
-2.2173,138.1846,Residential,High
-21.9146,-68.5175,Critical,Low
33.3066667,-116.1536667,Commercial,High
53.8855,-166.941166666667,Commercial,Low
58.241,-155.163833333333,Commercial,Medium
19.1609992980957,-155.503005981445,Commercial,Medium
61.2071666666667,-152.269,Commercial,High
33.4211667,-116.9116667,Industrial,Medium
17.9855,-66.9478333333333,Commercial,High
64.4781,-146.899,Industrial,Medium
58.2931666666667,-154.974833333333,Critical,Low
38.7745018005371,-122.746002197266,Industrial,High
40.2335,-124.125166666667,Critical,Medium
45.2581,148.2966,Industrial,Low
67.0415,-148.9255,Commercial,Low
62.4,-148.9816,Residential,Medium
45.24216666666667,-122.666,Critical,Low
18.0308333333333,-66.7683333333333,Residential,Medium
61.2665,-152.253,Residential,High
51.7995,-178.853,Commercial,Medium
60.0471666666667,-153.104,Residential,Low
38.836498260498,-122.818664550781,Industrial,Low
39.3594,143.2707,Commercial,Low
34.0278333,-117.2246667,Critical,Medium
19.1655006408691,-155.474502563477,Residential,High
38.8380012512207,-122.810668945312,Residential,Low
60.0025,-153.064666666667,Industrial,Medium
33.1323333,-115.6011667,Residential,Medium
33.0025,-116.373,Residential,Medium
33.4071667,-116.3846667,Critical,Low
33.5831667,-116.6116667,Residential,Low
19.194,-155.2755,Commercial,Low
19.2363338470459,-155.399169921875,Residential,Low
73.9587,-69.7481,Industrial,Low
35.6763333,-117.4771667,Critical,Low
46.62766666666667,-119.887,Residential,Medium
33.4043333,-116.4051667,Commercial,Low
19.203332901001,-155.496337890625,Residential,High
38.84033203125,-122.835998535156,Critical,High
43.5919,-128.3321,Critical,High
19.4263324737549,-155.274337768555,Commercial,Low
61.2841666666667,-152.238666666667,Residential,Low
31.716,-104.267,Residential,Medium
61.3066666666667,-152.251,Residential,Medium
51.3611,-179.1384,Residential,Low
36.5978,-116.2748,Residential,Medium
38.8356666564941,-122.817337036133,Critical,Medium
23.2816,143.8895,Industrial,Medium
61.5513,-148.3673,Industrial,Low
39.6146666666667,-111.4915,Critical,Medium
34.0066667,-116.7843333,Industrial,Medium
19.1653,-64.8543,Critical,Medium
19.2405,-64.664,Industrial,Medium
23.2539,143.8517,Industrial,Low
-15.9323,-174.2775,Residential,Medium
62.0252,-149.6625,Industrial,Medium
18.92,121.1092,Industrial,Medium
37.2308,71.528,Industrial,Low
34.0848333,-118.292,Critical,Medium
69.4751,-144.0477,Critical,Low
39.627,-120.0263,Industrial,High
61.2786666666667,-152.257666666667,Commercial,High
41.5773333333333,-112.43,Critical,High
41.5765,-112.436166666667,Industrial,Low
53.9305,-166.5435,Critical,Medium
37.9726666666667,-121.8355,Industrial,Medium
-6.2799,147.3126,Industrial,Medium
38.8143348693848,-122.817665100098,Critical,Low
61.3818,-147.2345,Industrial,Low
60.0093333333333,-153.086166666667,Industrial,High
38.8276672363281,-122.825332641602,Residential,Medium
-32.7661,-178.752,Industrial,Medium
63.3467,-151.1429,Critical,Medium
39.6181666666667,-111.488833333333,Residential,Medium
37.3895,-118.678,Residential,Medium
61.2616666666667,-152.2705,Commercial,Low
-17.3928,-178.9998,Industrial,Low
38.8380012512207,-122.807502746582,Commercial,High
37.757999420166,-122.165832519531,Commercial,High
-3.7271,-79.6843,Critical,Low
31.644,-104.299,Critical,Low
57.0535,-135.719166666667,Residential,Medium
58.6686,-145.6043,Industrial,High
61.2635,-152.246666666667,Industrial,Low
-31.5862,-178.0513,Residential,Medium
33.6613333,-116.7246667,Industrial,Medium
-32.6023,-70.03,Critical,Medium
11.3471,-59.5347,Industrial,Low
62.5634,-149.7042,Industrial,Medium
60.0108333333333,-153.066,Industrial,High
33.6686667,-116.7105,Commercial,Medium
29.8654,102.1394,Residential,Low
60.041,-153.0725,Residential,Medium
61.268,-152.281166666667,Commercial,High
39.661,-120.0452,Residential,Low
33.6566,140.7937,Residential,High
62.2924,-149.2032,Industrial,High
38.791332244873,-122.777000427246,Residential,Low
61.2725,-152.250666666667,Commercial,Low
19.3738333333333,-154.954833333333,Industrial,Medium
38.8373336791992,-122.784332275391,Commercial,Medium
-5.0004,102.9549,Commercial,High
19.1708335876465,-155.488159179688,Industrial,Medium
33.2925,-116.711,Industrial,Low
17.9698333333333,-66.8956666666667,Industrial,Medium
40.4568333333333,-111.933,Critical,Medium
61.8033,-154.2748,Critical,High
65.3791,-144.7897,Residential,Medium
26.1835,141.3915,Critical,Low
38.8470001220703,-122.814498901367,Residential,Medium
65.3856,-144.7851,Critical,Medium
65.4267,-144.841,Residential,High
61.2625,-152.266,Commercial,High
37.7498333333333,-122.141,Residential,Low
38.8213348388672,-122.842002868652,Critical,Medium
46.077333333333335,-118.87233333333332,Critical,Low
-14.9883,-70.2557,Residential,Low
61.3151666666667,-152.277833333333,Residential,Low
38.7978324890137,-122.815498352051,Industrial,Low
38.813835144043,-122.820831298828,Industrial,Medium
59.6318,-152.8755,Critical,High
57.1327,-156.3886,Industrial,Low
60.0378333333333,-153.0895,Critical,Low
39.2141,-119.731,Commercial,High
38.8139991760254,-122.83699798584,Critical,Medium
37.3913333333333,-118.680833333333,Residential,Low
65.0022,-147.4243,Commercial,High
62.3593,-149.0991,Residential,Medium
60.0773,-152.38,Commercial,Medium
62.3622,-148.9988,Industrial,Low
38.8131675720215,-122.830001831055,Critical,High
36.9203,-116.1268,Commercial,Medium
61.8057,-149.9779,Critical,High
19.3600006103516,-155.079498291016,Residential,High
37.2477,71.7539,Industrial,Low
61.0316,-148.2733,Residential,High
38.8334999084473,-122.804168701172,Commercial,High
36.1695,-91.1093333333333,Commercial,High
38.8361663818359,-122.807502746582,Commercial,High
38.8349990844727,-122.807998657227,Commercial,Medium
38.8261680603027,-122.81233215332,Industrial,High
64.524,-149.3825,Critical,Medium
61.2656666666667,-152.2525,Industrial,High
38.8388328552246,-122.82266998291,Commercial,Low
61.2725,-152.269,Industrial,Medium
-21.4529,-179.2851,Residential,High
33.4994,81.7677,Industrial,Low
38.7723350524902,-122.7431640625,Commercial,Low
51.7978333333333,-177.502833333333,Critical,Medium
47.547666666666665,-120.2755,Residential,Low
31.622,-104.511,Commercial,Medium
38.8370018005371,-122.803169250488,Commercial,Low
43.6076,-130.023,Residential,Medium
31.611,-103.955,Critical,Low
31.648,-104.479,Industrial,High
60.1081,-153.3727,Industrial,High
38.8194999694824,-122.823501586914,Residential,High
31.442,-103.9,Commercial,Medium
61.7655,-150.9579,Industrial,Medium
33.8595,-117.5061667,Industrial,High
33.8361667,-117.4985,Commercial,High
34.49566667,-97.26316667,Critical,Low
61.276,-152.259166666667,Critical,High
36.4966,70.3846,Residential,Low
23.2625,143.6561,Industrial,Medium
38.8175,-122.820833333333,Industrial,Medium
44.2578333333333,-114.842333333333,Industrial,Low
35.7096667,-117.5093333,Industrial,High
40.7105,-111.730166666667,Critical,High
-4.9266,145.257,Industrial,Medium
38.7978324890137,-122.815170288086,Industrial,High
38.811164855957,-122.823669433594,Industrial,Medium
60.2628,-150.1255,Residential,Low
38.7928352355957,-122.794166564941,Critical,High
47.8895,-122.72783333333334,Commercial,Low
33.008,-116.3676667,Industrial,Medium
64.9967,-148.9793,Industrial,Medium
38.8361663818359,-122.803001403809,Commercial,Low
40.7649,14.051,Residential,Low
59.674,-139.3114,Commercial,High
22.9601,143.8296,Critical,High
-8.943,112.6226,Residential,Medium
31.667,-104.195,Residential,High
36.0747,-115.2721,Industrial,High
35.7068333,-117.5098333,Residential,High
38.8264999389648,-122.824333190918,Industrial,Low
-29.2273,-177.199,Residential,Low
38.8258323669434,-122.823165893555,Industrial,Low
59.8013,-139.2949,Commercial,High
37.3906666666667,-118.677833333333,Commercial,High
35.9406667,-117.687,Critical,Low
19.287,-155.227,Industrial,High
60.4683333333333,-152.766666666667,Commercial,High
60.4635,-152.770166666667,Residential,High
46.0108333333333,-112.4685,Residential,High
33.587,-116.8043333,Residential,High
18.1016,-68.3486,Commercial,Low
38.7724990844727,-122.723335266113,Industrial,Low
19.3983333333333,-155.2855,Commercial,Medium
46.5425,-122.971,Commercial,High
61.2641666666667,-152.2565,Residential,High
38.8278350830078,-122.785835266113,Commercial,Medium
38.8218333333333,-122.823666666667,Residential,High
34.209,-117.4181667,Residential,Low
41.5624,78.9548,Critical,Low
33.6685,-116.7198333,Residential,Medium
38.8040008544922,-122.778663635254,Commercial,Medium
38.8030014038086,-122.779502868652,Industrial,Low
62.3585,-149.1906,Industrial,Medium
31.673,-104.2,Critical,High
40.7925,14.1036,Commercial,High
31.626,-104.286,Commercial,Low
38.8133316040039,-122.823333740234,Residential,High
18.8735,-155.678,Residential,Medium
35.6793333,-117.4923333,Residential,Medium
18.9383333333333,-155.633,Commercial,Low
31.629,-104.503,Commercial,Low
63.8293,-149.1621,Commercial,Medium
65.1,-148.6769,Critical,Low
56.2471,-159.2942,Commercial,Low
32.929,-115.5305,Residential,Medium
57.049,-135.719166666667,Commercial,Medium
-14.5901,-73.7358,Residential,Low
62.7387,-150.6768,Critical,High
32.9273333,-115.5441667,Residential,Medium
58.1826666666667,-155.331666666667,Industrial,Low
57.6815,-155.3321,Residential,Low
31.719,-104.274,Residential,Low
39.4613,-120.2881,Commercial,Medium
38.7963333129883,-122.781829833984,Critical,Medium
51.9123333333333,179.504833333333,Residential,Medium
-22.0675,-68.7227,Critical,High
4.583,126.8745,Industrial,Medium
28.954,-98.06,Industrial,High
-23.1409,172.2116,Critical,High
38.8233337402344,-122.761665344238,Industrial,Medium
39.4592,-120.2773,Residential,Medium
37.4918333333333,-118.872666666667,Commercial,Medium
33.4688333,-116.4326667,Industrial,Medium
38.8380012512207,-122.796333312988,Industrial,High
61.2641666666667,-152.254833333333,Residential,Medium
31.635,-104.504,Residential,Medium
19.1731662750244,-155.483993530273,Critical,High
38.5439,-118.4314,Residential,Medium
38.8168334960938,-122.825996398926,Commercial,High
64.4896,-149.3493,Industrial,Low
18.1513333333333,-65.9116666666667,Residential,Medium
38.7934989929199,-122.754333496094,Industrial,High
62.2905,-151.1519,Residential,High
34.3021667,-116.9975,Residential,High
67.9695,-136.3874,Residential,High
58.1596666666667,-155.387333333333,Industrial,High
19.1458339691162,-155.473999023438,Critical,High
53.7854,-166.2283,Commercial,Medium
38.8386666666667,-122.8395,Industrial,Medium
41.5875,-112.425333333333,Residential,High
38.7851676940918,-122.779167175293,Industrial,Low
60.4638,-149.91,Commercial,High
18.5753,-68.9791,Industrial,Medium
19.1875,-155.463333129883,Critical,Medium
35.8508333,-117.7121667,Commercial,Low
47.289,-122.0705,Industrial,Low
35.8731667,-117.6896667,Residential,High
60.0075,-153.076,Commercial,High
36.1653327941895,-120.012001037598,Residential,Low
62.3593,-149.0161,Industrial,High
61.265,-152.249333333333,Industrial,Medium
38.8248333333333,-122.81,Residential,Low
60.061,-153.074833333333,Critical,Low
63.1527,-151.0891,Commercial,High
61.2418333333333,-152.174166666667,Industrial,High
61.2691666666667,-152.198166666667,Commercial,Medium
-7.7527,106.4882,Residential,Low
19.324333190918,-155.220001220703,Industrial,High
-33.3259,-179.0773,Commercial,Medium
51.8021666666667,-177.501333333333,Critical,Low
38.7928333333333,-122.765,Critical,High
36.7395,-121.434,Residential,Low
59.891,-139.35,Critical,Medium
35.7981666666667,-120.345166666667,Residential,Low
52.085,-176.1545,Industrial,High
34.69833333,-96.55833333,Residential,Low
13.7811,145.1519,Residential,High
33.0306667,-116.0045,Commercial,Medium
-50.0868,119.8974,Critical,Low
38.7994995117188,-122.778663635254,Critical,Low
-55.8758,-26.5774,Industrial,High
38.8435,-122.817,Critical,High
33.0215,-115.9981667,Commercial,High
33.027,-116.0058333,Critical,Medium
-7.4952,128.8485,Commercial,Low
33.0268333,-116.0136667,Critical,Medium
61.2421666666667,-152.266833333333,Critical,Medium
60.258,-152.7091,Industrial,High
44.8006666666667,-111.051333333333,Commercial,High
64.8148,-149.1242,Commercial,High
19.3478333333333,-155.024833333333,Commercial,High
33.028,-116.0046667,Critical,Low
19.378999710083,-155.220840454102,Industrial,High
64.8732,-150.4265,Industrial,Medium
31.742,-104.116,Residential,Low
33.8765,-116.7653333,Industrial,Medium
38.7851676940918,-122.774002075195,Commercial,Medium
19.1506671905518,-155.477996826172,Residential,High
44.3256666666667,-114.851166666667,Critical,Medium
19.1469993591309,-155.477996826172,Critical,Low
61.5184,-150.3948,Industrial,Low
19.1485,-155.478833333333,Residential,High
62.361,-149.1954,Critical,Medium
41.584,-112.411833333333,Commercial,High
63.6097,-148.6902,Critical,Medium
34.038,-117.1035,Commercial,Low
33.7003333,-116.7826667,Residential,Medium
38.826000213623,-122.856498718262,Residential,Low
19.1963329315186,-155.374664306641,Industrial,Medium
32.8991667,-115.5346667,Critical,High
46.737,-121.85116666666669,Industrial,Medium
33.8088333,-117.6386667,Critical,Low
58.1813333333333,-155.334333333333,Commercial,Low
56.1239,-155.655,Residential,High
61.7435,-151.837,Commercial,Medium
56.5325,-156.6042,Critical,Medium
62.9775,-149.8916,Residential,Low
32.912,-115.5323333,Commercial,Medium
54.2888,-159.8614,Residential,Medium
24.1457,121.8505,Commercial,Low
32.909,-115.534,Industrial,Low
37.5438,-117.9316,Critical,Low
32.9125,-115.5365,Critical,Medium
37.1103333333333,-121.520166666667,Commercial,High
32.9053333,-115.5431667,Critical,High
19.1814994812012,-155.479339599609,Residential,Medium
40.0621666666667,-123.730833333333,Critical,High
32.9225,-115.5391667,Residential,Low
32.914,-115.5321667,Critical,Low
35.8763333,-117.6923333,Commercial,High
63.0856,-151.4006,Industrial,Medium
54.4485,-159.6376,Industrial,Medium
62.3498,-149.1387,Industrial,High
46.266333333333336,-122.03816666666668,Critical,High
61.2445,-152.165166666667,Industrial,Low
56.1095,-159.4605,Industrial,High
60.395,-141.2668,Industrial,High
-26.2035,-69.0909,Residential,Medium
19.3988342285156,-155.281997680664,Industrial,High
23.9204,122.3737,Industrial,High
38.8186683654785,-122.820999145508,Commercial,Low
32.9585,-115.5425,Commercial,High
32.9315,-115.5303333,Residential,High
44.374,-115.1945,Industrial,Low
53.3846666666667,-168.171833333333,Industrial,Low
33.4638333,-116.5683333,Residential,High
33.3356667,-116.3543333,Critical,Medium
15.7541,-95.3396,Commercial,Low
19.382833480835,-155.229827880859,Commercial,High
19.3733329772949,-155.239837646484,Commercial,Low
61.2595,-152.2415,Residential,High
33.8201667,-117.6381667,Critical,Low
33.365,-116.3905,Critical,Medium
17.7505,-101.0843,Residential,Medium
64.466,-146.8797,Commercial,Low
35.6953333,-118.0665,Industrial,Low
32.9268333,-115.5348333,Commercial,Medium
37.5426,-115.8015,Residential,High
61.1548,-151.4124,Commercial,Medium
33.5821667,-116.8068333,Critical,High
19.38450050354,-155.23649597168,Commercial,High
33.7223333,-116.8401667,Critical,High
19.3841667175293,-155.245834350586,Residential,Low
37.5295,-118.883666666667,Commercial,High
38.8228340148926,-122.794998168945,Industrial,Medium
61.2663333333333,-152.248333333333,Commercial,Low
33.4583333,-116.417,Industrial,Medium
58.5504,-152.5282,Industrial,High
31.567,-104.026,Residential,High
31.565,-104.03,Commercial,Medium
37.5026666666667,-118.874333333333,Industrial,High
40.1777,76.9563,Critical,Low
41.5833333333333,-112.411333333333,Critical,Medium
60.0171666666667,-152.943833333333,Residential,Medium
19.1911659240723,-155.383834838867,Commercial,Medium
52.3585,-174.1175,Residential,Medium
40.2021,-119.8145,Industrial,Medium
18.2453333333333,-66.4203333333333,Commercial,High
51.0732,-179.8147,Industrial,High
36.9783333333333,-121.621333333333,Critical,Low
33.818,-117.6491667,Industrial,High
38.8160018920898,-122.825996398926,Commercial,Low
32.365,-102.102,Critical,High
38.8359985351562,-122.801170349121,Industrial,Medium
26.6403,140.5298,Critical,Low
33.468,-116.563,Residential,Medium
34.1333333,-118.4875,Industrial,Low
44.3716666666667,-110.8655,Industrial,Low
38.7806666666667,-122.7575,Industrial,Medium
40.618,-123.855,Industrial,Medium
19.1975002288818,-155.386672973633,Industrial,Medium
61.262,-152.254833333333,Critical,High
38.7895011901855,-122.785835266113,Commercial,Low
61.2481666666667,-152.259666666667,Industrial,Medium
32.9385,-115.5308333,Commercial,High
33.9748333,-117.2246667,Residential,High
33.629,-116.7566667,Commercial,High
38.687,-112.03,Residential,Medium
38.8251647949219,-122.856666564941,Industrial,Medium
60.9574,-147.6844,Industrial,High
53.448,-168.059333333333,Critical,High
61.2603333333333,-152.253166666667,Commercial,High
34.0308333,-116.7253333,Residential,Medium
59.4354,-153.7799,Commercial,Low
46.19266666666667,-122.18683333333334,Residential,Low
38.7955017089844,-122.782997131348,Critical,High
-0.4823,96.9438,Critical,Medium
38.8053321838379,-122.820167541504,Industrial,High
51.9296666666667,179.623333333333,Residential,Low
38.8110008239746,-122.819664001465,Critical,Medium
32.753,-100.64,Industrial,Low
48.49633333333333,-122.57566666666666,Commercial,Medium
53.8601666666667,-166.896833333333,Critical,High
61.7478,-149.9469,Critical,High
38.7584991455078,-122.867668151855,Residential,High
52.5884,-169.4104,Residential,Medium
39.6133333333333,-111.479666666667,Commercial,High
33.8271667,-117.6448333,Residential,Medium
37.0091666666667,-113.8475,Residential,High
38.8101654052734,-122.798667907715,Commercial,Low
16.778,-61.1896,Critical,Low
38.7415008544922,-122.789329528809,Industrial,High
58.1803333333333,-155.3365,Industrial,Medium
19.2976666666667,-155.437833333333,Industrial,Medium
33.8338333,-117.6426667,Industrial,Medium
38.8328323364258,-122.816665649414,Critical,Low
35.2859,74.5697,Commercial,Low
38.8443336486816,-122.814666748047,Residential,High
64.7008,-148.6567,Critical,Low
32.9346667,-115.531,Residential,Medium
60.3941,-142.953,Critical,Low
33.5118333,-116.7556667,Critical,High
36.2205,-89.4725,Commercial,Low
0.1031,125.868,Critical,High
38.8089981079102,-122.819999694824,Critical,High
28.439,-98.695,Industrial,Medium
61.2698333333333,-152.25,Critical,Low
61.271,-152.2495,Residential,Medium
33.294,-116.8668333,Critical,High
52.0701666666667,-176.121333333333,Critical,Low
61.3875,-151.0434,Industrial,High
36.5243333333333,-121.032666666667,Residential,Low
52.3491,-170.9241,Commercial,High
37.3018333333333,-122.092833333333,Critical,High
-57.7049,-25.2221,Industrial,High
37.4065,-119.988,Industrial,Medium
18.0018333333333,-66.8351666666667,Industrial,High
-5.9078,130.1777,Industrial,High
61.2473333333333,-152.264,Industrial,High
61.2475,-152.2615,Commercial,High
61.2586666666667,-152.272333333333,Industrial,Medium
62.5544,-151.2426,Residential,High
85.1002,11.3432,Commercial,Medium
32.9213333,-115.532,Residential,Low
60.0338333333333,-153.084333333333,Commercial,Low
38.8173332214355,-122.825164794922,Industrial,Low
48.1357,153.0712,Critical,Medium
54.7446666666667,-164.110666666667,Industrial,Medium
63.1294,-149.535,Residential,Low
33.4995,-116.5308333,Commercial,Low
61.2706666666667,-152.2495,Industrial,Medium
37.4046666666667,-114.0545,Critical,Medium
61.2593333333333,-152.272,Commercial,High
44.3638333333333,-115.177,Industrial,High
47.735,-120.03416666666666,Commercial,Medium
61.2718333333333,-152.248,Critical,Medium
60.2266666666667,-152.772166666667,Critical,Low
41.579,-112.41,Residential,Medium
37.4071666666667,-119.987666666667,Residential,Low
35.904,-117.7098333,Commercial,High
38.7878341674805,-122.766830444336,Industrial,Low
40.0593,-119.6684,Industrial,Medium
61.2693333333333,-152.249666666667,Industrial,Medium
64.6855,-144.733,Critical,Low
9.443,126.0766,Residential,High
32.9273333,-115.5298333,Residential,Low
49.30033333333333,-120.473,Commercial,Low
62.6451,-149.6286,Residential,Medium
51.9458333333333,179.591333333333,Industrial,Medium
61.2796666666667,-152.278666666667,Commercial,Medium
32.9291667,-115.5313333,Industrial,High
32.9283333,-115.531,Commercial,Low
35.8503333,-117.7133333,Industrial,High
38.8055000305176,-122.821502685547,Commercial,High
31.654,-104.266,Residential,Low
32.9383333,-115.5186667,Industrial,High
-18.702,-175.9001,Industrial,Low
52.068,-176.113166666667,Residential,High
61.2591666666667,-152.259333333333,Residential,High
61.2563333333333,-152.271,Critical,Low
61.2591666666667,-152.275833333333,Commercial,High
61.2693333333333,-152.247666666667,Commercial,Low
38.8351669311523,-122.807167053223,Commercial,Low
61.2676666666667,-152.249833333333,Commercial,Medium
36.2161666666667,-120.0955,Critical,High
61.2693333333333,-152.246833333333,Industrial,High
33.5818333,-116.8071667,Residential,High
-20.8097,-70.0972,Industrial,Medium
61.2735,-152.246166666667,Industrial,Medium
38.8263320922852,-122.813163757324,Residential,Medium
61.2728333333333,-152.260166666667,Critical,High
46.80983333333333,-121.17283333333332,Industrial,High
33.5846667,-116.8081667,Critical,Medium
52.1969,-170.8704,Industrial,Low
41.923,-119.58033333333331,Commercial,Low
61.2613333333333,-152.266,Critical,Low
61.2635,-152.249333333333,Commercial,Medium
61.2526666666667,-152.271166666667,Industrial,High
51.9568333333333,179.581166666667,Critical,Low
32.969,-100.837,Critical,High
61.2326666666667,-152.2495,Residential,High
62.9596,-150.9086,Critical,Low
52.0785,-176.149,Residential,Low
44.8458333333333,-110.136166666667,Industrial,Low
19.3946666717529,-155.254165649414,Residential,Low
61.2656666666667,-152.247333333333,Critical,Low
32.9363333,-115.5231667,Commercial,Low
19.3953333333333,-155.286333333333,Commercial,High
19.3996658325195,-155.285659790039,Industrial,Low
61.2736666666667,-152.250666666667,Industrial,Low
35.874,-117.6893333,Commercial,Medium
61.2706666666667,-152.248166666667,Critical,Medium
65.0221,-147.033,Residential,High
61.2718333333333,-152.256166666667,Industrial,High
61.2665,-152.251,Commercial,High
37.9338333333333,-122.020833333333,Critical,High
35.513,-84.1098333333333,Industrial,High
61.269,-152.247166666667,Residential,High
38.7823333333333,-122.743333333333,Industrial,Medium
10.7174,-65.6444,Critical,High
-6.371,147.2559,Residential,High
19.3021666666667,-155.216,Industrial,High
61.1389,-150.0104,Industrial,Low
32.9156667,-115.5301667,Industrial,Medium
13.6553,120.9548,Critical,Medium
51.9681666666667,178.444,Commercial,Low
61.2668333333333,-152.248666666667,Residential,High
31.675,-104.189,Residential,High
52.0601666666667,-176.130166666667,Critical,High
36.6508,-116.3912,Commercial,High
31.702,-104.157,Industrial,High
59.9683,-151.7842,Industrial,Low
51.75,-178.864333333333,Critical,Medium
65.9986,-149.9442,Residential,Low
62.1243,-151.1134,Industrial,Low
32.913,-115.5315,Residential,High
32.9115,-115.5266667,Residential,Low
32.9346667,-115.5211667,Industrial,Medium
32.9108333,-115.5343333,Industrial,High
61.266,-152.2485,Residential,High
35.6833333,-117.5356667,Residential,High
48.73883333333333,-121.83466666666666,Commercial,Low
61.2466666666667,-152.257166666667,Residential,Medium
19.1743335723877,-155.491165161133,Residential,Low
49.3925,-120.49266666666666,Industrial,High
61.2695,-152.250833333333,Residential,Medium
33.497,-116.4405,Residential,High
61.2663333333333,-152.248833333333,Residential,Low
33.501,-116.4298333,Critical,High
61.2668333333333,-152.2495,Commercial,Medium
2.3173,128.5835,Residential,Medium
61.2573333333333,-152.261166666667,Critical,Low
61.2586666666667,-152.272,Industrial,Low
61.2535,-152.27,Industrial,High
61.9466,-154.1994,Residential,High
61.272,-152.248,Critical,Low
35.9831667,-117.6643333,Critical,High
18.049,-66.9505,Residential,Medium
62.9449,-149.7346,Industrial,Medium
61.2655,-152.255666666667,Industrial,High
58.1002,-156.5461,Commercial,High
38.8226661682129,-122.764335632324,Residential,Low
17.9238333333333,-66.966,Industrial,Medium
61.275,-152.277166666667,Residential,Medium
17.9411666666667,-66.9623333333333,Residential,Low
36.1968333333333,-120.293333333333,Commercial,High
38.8006666666667,-122.78,Commercial,Medium
37.3956666666667,-118.675333333333,Industrial,Medium
35.9323333,-117.6725,Commercial,High
63.2889,-151.7166,Critical,Low
44.3566,-115.1944,Critical,High
38.8250007629395,-122.841003417969,Residential,Medium
30.4627,-41.8865,Residential,High
38.8380012512207,-122.813003540039,Critical,Low
52.3133,-170.8973,Residential,High
31.628,-104.511,Industrial,Low
34.4931667,-118.1015,Commercial,Low
38.7906684875488,-122.758331298828,Residential,High
32.4285,-115.2078333,Residential,Medium
35.6668333,-117.4318333,Commercial,Low
38.8191666666667,-122.8215,Industrial,Medium
44.3568333333333,-115.184666666667,Industrial,Low
19.3988333333333,-155.286833333333,Critical,Medium
61.2168333333333,-152.4295,Commercial,Low
52.0518333333333,-176.131666666667,Commercial,Medium
38.8371666666667,-122.811166666667,Residential,Low
52.2633,-170.8429,Commercial,Low
38.8264999389648,-122.814834594727,Critical,Low
31.673,-104.379,Residential,Low
38.8223342895508,-122.795669555664,Residential,Medium
32.9238333,-115.5448333,Critical,Low
47.35716666666666,-122.063,Critical,Medium
38.7961654663086,-122.752830505371,Industrial,Medium
61.783,-149.8127,Industrial,Low
18.6388333333333,-65.174,Industrial,High
33.8291667,-117.6401667,Industrial,High
17.9536666666667,-67.0921666666667,Critical,High
52.8265,-169.9375,Commercial,Low
31.676,-104.192,Critical,Low
38.825,-122.796666666667,Residential,Low
19.3798332214355,-155.227340698242,Industrial,Low
37.2671,-116.5926,Industrial,Medium
51.8733333333333,-177.920833333333,Critical,Low
32.8935,-115.57,Industrial,High
33.9506667,-116.9565,Residential,Low
32.9063333,-115.5311667,Commercial,Medium
38.8221664428711,-122.806167602539,Industrial,High
32.914,-115.5605,Commercial,Low
44.3638333333333,-115.1805,Commercial,High
38.837,-122.793,Critical,High
38.8331680297852,-122.812835693359,Critical,Low
31.612,-103.983,Industrial,High
36.7156,-116.1434,Commercial,Medium
32.9088333,-115.5345,Commercial,Low
58.251,-155.109166666667,Commercial,Low
