latitude,longitude,fault_line_nearby,tectonic_plate
51.9465,179.567333333333,Yes,Eurasian Plate
33.3828333,-116.9483333,No,North American Plate
42.3823,-126.0085,Yes,North American Plate
41.5905,-112.425166666667,Yes,Eurasian Plate
33.8516667,-117.0828333,No,Pacific Plate
19.3408336639404,-155.141662597656,No,Juan de Fuca Plate
41.572,-112.421166666667,Yes,Juan de Fuca Plate
19.0473333333333,-67.5415,No,Juan de Fuca Plate
62.204,-149.8059,No,Pacific Plate
37.6766666666667,-122.507833333333,Yes,North American Plate
39.3917,-119.7135,Yes,Eurasian Plate
17.977,-66.7991666666667,Yes,North American Plate
18.3941666666667,-67.3118333333333,Yes,Eurasian Plate
51.7998333333333,-178.811,No,Pacific Plate
19.1866664886475,-155.499160766602,Yes,North American Plate
34.529,-118.8648333,Yes,Juan de Fuca Plate
61.4126666666667,-152.442,No,North American Plate
60.0613333333333,-153.0845,No,Juan de Fuca Plate
41.5815,-112.4305,No,Pacific Plate
40.1406666666667,-123.087333333333,Yes,Pacific Plate
19.2515,-155.363,Yes,Pacific Plate
65.8959,-150.513,Yes,Pacific Plate
39.5984,-119.9472,No,Eurasian Plate
46.84616666666667,-121.76733333333334,No,Pacific Plate
33.2773333,-116.8051667,No,Pacific Plate
37.0063333333333,-112.805833333333,No,Pacific Plate
32.9105,-115.5656667,No,Juan de Fuca Plate
39.4024,-119.7181,Yes,Juan de Fuca Plate
61.4948,-146.6156,No,Pacific Plate
21.5842,142.9946,Yes,North American Plate
46.563,-121.76033333333334,Yes,Juan de Fuca Plate
35.9398333,-117.821,No,North American Plate
66.3843,-147.6693,Yes,Eurasian Plate
38.5015,-119.5573,Yes,Juan de Fuca Plate
35.55183333,-96.74166667,Yes,Eurasian Plate
58.8864,-152.6864,Yes,North American Plate
38.8346666666667,-122.809166666667,No,Juan de Fuca Plate
62.6189,-149.3877,No,Pacific Plate
38.8351666666667,-122.8055,Yes,Eurasian Plate
38.8348333333333,-122.808,No,Pacific Plate
-54.7179,-130.478,No,Pacific Plate
12.6203,142.8862,Yes,Eurasian Plate
51.9325,179.621166666667,Yes,Eurasian Plate
58.1486666666667,-155.18,Yes,Eurasian Plate
58.1463333333333,-155.181666666667,No,Juan de Fuca Plate
47.00966666666667,-123.70366666666666,Yes,North American Plate
19.9018,-157.4249,Yes,Eurasian Plate
33.5878333,-116.8075,No,North American Plate
52.0725,-176.144333333333,Yes,North American Plate
18.2411666666667,-66.4195,No,Juan de Fuca Plate
52.0636666666667,-176.118333333333,Yes,Pacific Plate
-22.0772,-179.5664,Yes,Juan de Fuca Plate
37.1265,-121.523,No,Juan de Fuca Plate
33.2911667,-116.7456667,Yes,Juan de Fuca Plate
51.7836666666667,-178.848333333333,Yes,Eurasian Plate
8.4812,-82.9749,Yes,North American Plate
37.5436666666667,-118.909,Yes,Juan de Fuca Plate
36.4301666666667,-92.4593333333333,Yes,Pacific Plate
35.9406666666667,-120.470666666667,Yes,Eurasian Plate
-15.7607,-75.7869,Yes,North American Plate
51.8106666666667,-178.829166666667,Yes,Juan de Fuca Plate
37.3196666666667,-122.129833333333,No,North American Plate
6.1509,125.8798,Yes,North American Plate
38.8041666666667,-122.739833333333,No,Pacific Plate
33.5166667,-116.758,Yes,Pacific Plate
48.5966666666667,-114.54,No,North American Plate
17.9876666666667,-66.8135,Yes,Juan de Fuca Plate
60.0563333333333,-153.0075,No,Eurasian Plate
39.6536666666667,-122.844333333333,Yes,Pacific Plate
59.0019,-138.1137,No,Eurasian Plate
52.0002,179.5701,Yes,North American Plate
-17.122,167.9699,No,Juan de Fuca Plate
51.7988333333333,-178.789166666667,Yes,Pacific Plate
35.6045,-117.5946667,Yes,Juan de Fuca Plate
59.9915,-152.958333333333,No,Juan de Fuca Plate
44.7621666666667,-111.108833333333,Yes,Pacific Plate
66.6562,-146.9243,No,Pacific Plate
19.3740005493164,-155.214004516602,No,North American Plate
46.1713333333333,-111.728833333333,No,Eurasian Plate
59.9541,-153.3331,No,Pacific Plate
57.7295,-154.5802,Yes,Juan de Fuca Plate
17.9845,-66.8093333333333,Yes,Juan de Fuca Plate
40.0484,-119.663,No,Juan de Fuca Plate
60.0618333333333,-153.086166666667,Yes,Juan de Fuca Plate
19.2463340759277,-155.392837524414,Yes,Pacific Plate
-34.0627,-179.4159,No,North American Plate
33.275,-116.8055,Yes,Eurasian Plate
51.7956666666667,-178.791,Yes,Pacific Plate
34.1446667,-116.7136667,No,Pacific Plate
33.0885,-115.5951667,No,North American Plate
61.215,-152.312666666667,No,Juan de Fuca Plate
40.3913333333333,-124.3045,No,Pacific Plate
36.1116667,-117.8923333,Yes,North American Plate
44.756,-111.114666666667,No,Juan de Fuca Plate
46.611666666666665,-119.868,No,Eurasian Plate
46.194833333333335,-122.189,Yes,Pacific Plate
36.8081666666667,-121.196166666667,No,Eurasian Plate
58.2065,-155.037,No,Juan de Fuca Plate
51.7806666666667,-177.492,Yes,North American Plate
-17.8046,-178.5929,Yes,Eurasian Plate
44.565,-116.187666666667,Yes,Eurasian Plate
59.8288,-153.4391,Yes,Juan de Fuca Plate
51.7878333333333,-178.808666666667,Yes,Juan de Fuca Plate
60.0618,-149.3024,No,North American Plate
51.859,-177.9255,No,Pacific Plate
57.7429,-155.9297,Yes,North American Plate
-25.351,-178.8283,Yes,North American Plate
44.7615,-111.109833333333,No,North American Plate
51.7918333333333,-178.803833333333,Yes,Eurasian Plate
51.7853333333333,-177.503166666667,Yes,Pacific Plate
62.8488,-150.7937,Yes,Pacific Plate
59.8469,-153.0925,Yes,Eurasian Plate
17.9805,-66.8035,No,North American Plate
51.8283333333333,-178.757333333333,Yes,Juan de Fuca Plate
44.7583333333333,-111.11,No,Eurasian Plate
31.662,-104.198,No,North American Plate
21.3718,143.122,Yes,Eurasian Plate
64.3155,-148.2562,No,North American Plate
-3.8349,139.6986,No,North American Plate
54.7478333333333,-164.099,Yes,Eurasian Plate
34.539,-119.2765,No,Pacific Plate
32.361,48.9447,No,Juan de Fuca Plate
63.2465,-151.3076,No,North American Plate
-18.0734,-178.2051,No,Eurasian Plate
19.25,-155.459503173828,No,Pacific Plate
19.044,-67.1133333333333,Yes,Eurasian Plate
47.65383333333333,-120.23433333333334,Yes,Pacific Plate
60.0072,-153.0695,No,Eurasian Plate
36.7222,-116.1743,No,North American Plate
33.4056667,-116.6333333,Yes,Eurasian Plate
19.1459999084473,-155.373168945312,No,Eurasian Plate
61.567,-149.9147,No,Eurasian Plate
44.7615,-111.11,No,North American Plate
51.3066,156.8959,No,North American Plate
58.2598333333333,-155.143666666667,Yes,Pacific Plate
53.8608333333333,-166.823333333333,Yes,North American Plate
-17.1088,167.8842,Yes,Eurasian Plate
57.544,-154.7737,No,Juan de Fuca Plate
35.53183333,-96.7595,No,Juan de Fuca Plate
51.9095,179.722833333333,No,Juan de Fuca Plate
34.1485,-116.8946667,No,Juan de Fuca Plate
65.5084,-144.7345,Yes,North American Plate
46.88466666666667,-121.94666666666669,Yes,North American Plate
-21.878,-68.5266,Yes,Juan de Fuca Plate
46.21066666666667,-122.20016666666666,No,Juan de Fuca Plate
33.988,-118.3608333,Yes,Juan de Fuca Plate
19.3953333333333,-155.4155,No,Juan de Fuca Plate
49.33283333333333,-120.49,Yes,Pacific Plate
59.2973,-152.457,No,North American Plate
35.6578333,-117.4818333,No,North American Plate
35.658,-117.4811667,No,North American Plate
34.0411667,-116.4395,Yes,Juan de Fuca Plate
8.4925,-82.9318,No,North American Plate
28.448,-98.749,Yes,Pacific Plate
58.24,-155.1775,Yes,Eurasian Plate
44.7641666666667,-111.1075,Yes,Eurasian Plate
-18.8384,168.6587,Yes,North American Plate
59.8202,-152.1039,No,Eurasian Plate
35.0181667,-119.1776667,No,Pacific Plate
35.6575,-117.48,Yes,North American Plate
37.834,-122.049,Yes,Juan de Fuca Plate
48.64683333333333,-119.466,No,Pacific Plate
52.7321666666667,-169.9155,Yes,Eurasian Plate
-16.9653,-178.8332,Yes,Eurasian Plate
18.9341659545898,-155.412170410156,No,Eurasian Plate
-7.0985,117.1803,Yes,Eurasian Plate
31.615,-104.522,No,North American Plate
19.1873340606689,-155.477996826172,Yes,Eurasian Plate
19.1795,-155.496,Yes,Pacific Plate
35.6128333,-117.5746667,Yes,North American Plate
63.8219,-148.6514,Yes,North American Plate
35.6021667,-117.5941667,Yes,Eurasian Plate
36.104,-117.8931667,No,Juan de Fuca Plate
19.0161666666667,-67.0928333333333,Yes,Eurasian Plate
64.341,-148.3419,No,Juan de Fuca Plate
63.5346,-147.5079,Yes,North American Plate
19.0115,-155.4435,No,Juan de Fuca Plate
52.092,-176.144166666667,No,Eurasian Plate
11.8154,-69.095,No,North American Plate
59.1564,-138.0452,Yes,Juan de Fuca Plate
44.7643333333333,-111.106333333333,Yes,Eurasian Plate
31.67,-104.197,No,Eurasian Plate
44.7543333333333,-111.119,No,North American Plate
19.382,-155.0775,Yes,Juan de Fuca Plate
46.62416666666667,-119.87666666666668,Yes,Juan de Fuca Plate
36.9218,-116.1243,Yes,North American Plate
59.9772,-153.3114,No,Eurasian Plate
51.588,-178.410833333333,Yes,North American Plate
58.2368,-155.1447,No,Pacific Plate
58.2465,-155.133,Yes,Pacific Plate
58.2811666666667,-155.125833333333,Yes,Eurasian Plate
36.0266667,-117.7728333,No,Eurasian Plate
44.6921666666667,-111.1325,No,Eurasian Plate
48.739,-121.83416666666666,No,Juan de Fuca Plate
37.5419,-117.9454,Yes,North American Plate
18.1836666666667,-66.2431666666667,No,Eurasian Plate
51.8578333333333,-177.861,No,North American Plate
31.674,-104.417,No,Juan de Fuca Plate
44.7615,-111.108666666667,No,Eurasian Plate
61.3037,-146.6336,No,Pacific Plate
52.4538333333333,-174.119833333333,Yes,Eurasian Plate
37.6393333333333,-122.045,No,North American Plate
17.94,-66.272,No,Juan de Fuca Plate
51.6663333333333,-178.769,Yes,Juan de Fuca Plate
36.0922,140.0514,Yes,North American Plate
19.1618333333333,-155.676,Yes,Juan de Fuca Plate
58.1698333333333,-155.3915,No,North American Plate
31.515,-104.029,No,Pacific Plate
19.2613334655762,-155.402496337891,Yes,Eurasian Plate
33.9751667,-116.9351667,No,North American Plate
31.574,-104.546,Yes,Juan de Fuca Plate
61.4908,-150.7595,Yes,Eurasian Plate
-24.0492,-67.0921,Yes,Eurasian Plate
60.0098333333333,-153.0775,No,Pacific Plate
33.4179,141.1368,No,Juan de Fuca Plate
61.624,-149.9607,No,Juan de Fuca Plate
55.0483333333333,-162.235833333333,No,Eurasian Plate
60.2743,-151.6542,Yes,North American Plate
34.1623333,-118.5531667,No,North American Plate
52.0806666666667,-176.140333333333,Yes,Eurasian Plate
36.7193,21.658,Yes,Juan de Fuca Plate
64.333,-148.2994,Yes,Juan de Fuca Plate
58.9427,-153.9982,No,Eurasian Plate
61.9744,-149.6049,No,Pacific Plate
63.1446,-149.7153,Yes,Pacific Plate
37.4495,-118.835833333333,Yes,Eurasian Plate
47.84,-121.81933333333332,No,Pacific Plate
32.9108333,-116.2435,No,Eurasian Plate
19.0973333333333,-65.7923333333333,Yes,Pacific Plate
58.1696666666667,-155.400833333333,Yes,Eurasian Plate
33.3681667,-116.9558333,No,Eurasian Plate
37.2795,-116.037,Yes,Juan de Fuca Plate
40.1858333333333,-121.151,Yes,Pacific Plate
61.4483,-149.7793,Yes,Eurasian Plate
12.8248,123.4698,No,North American Plate
28.631,-98.3,Yes,Pacific Plate
35.9288333,-117.6716667,No,Pacific Plate
66.1242,-149.1471,No,Juan de Fuca Plate
39.1687,-119.693,Yes,Pacific Plate
-37.9524,-74.0244,No,Juan de Fuca Plate
41.5778333333333,-112.4325,No,Juan de Fuca Plate
-14.9642,-72.1413,No,Juan de Fuca Plate
59.9946,-151.117,No,Pacific Plate
-4.8063,133.8863,Yes,Juan de Fuca Plate
35.015,-97.73666667,Yes,Juan de Fuca Plate
40.044,-119.7457,No,Pacific Plate
52.4275,-174.109,Yes,Juan de Fuca Plate
33.5043333,-116.4933333,No,North American Plate
19.1951666666667,-155.436166666667,No,Eurasian Plate
32.762,-115.4383333,No,Eurasian Plate
46.943333333333335,-121.95833333333331,No,Pacific Plate
52.0726666666667,-176.303833333333,Yes,North American Plate
44.3623333333333,-115.181,Yes,Pacific Plate
19.0958,-65.4786,Yes,Pacific Plate
36.1623333333333,-120.005666666667,Yes,Juan de Fuca Plate
18.9833,-65.4763,Yes,Juan de Fuca Plate
33.4706667,-116.5735,No,Eurasian Plate
-18.0373,-177.9082,No,North American Plate
44.1695,-115.011666666667,No,Juan de Fuca Plate
18.9348333333333,-65.4743333333333,Yes,Juan de Fuca Plate
60.0765,-148.3991,No,Juan de Fuca Plate
18.9883333333333,-155.416833333333,Yes,North American Plate
64.3488,-149.6161,Yes,Juan de Fuca Plate
19.0109996795654,-155.445327758789,No,Pacific Plate
39.3873,-119.8711,Yes,Pacific Plate
60.2084,-152.7413,Yes,Pacific Plate
33.7783333,-116.1496667,No,North American Plate
64.4884,-146.8795,Yes,Pacific Plate
62.9531,-151.0405,Yes,North American Plate
58.1655,-155.397,Yes,Eurasian Plate
18.9580001831055,-155.407501220703,Yes,Eurasian Plate
58.1625,-155.412,No,Eurasian Plate
18.9748333333333,-155.425166666667,Yes,Juan de Fuca Plate
19.2131671905518,-155.375,Yes,Juan de Fuca Plate
44.6295,-110.668833333333,Yes,Pacific Plate
59.9905,-153.083666666667,No,Juan de Fuca Plate
35.71933333,-98.18183333,No,Eurasian Plate
52.8488333333333,-169.748,No,Pacific Plate
63.1514,-150.5719,No,Juan de Fuca Plate
35.6705,-97.414,Yes,Juan de Fuca Plate
40.4418333333333,-125.901166666667,No,North American Plate
44.6093333333333,-112.076833333333,Yes,Juan de Fuca Plate
44.1668333333333,-115.007333333333,Yes,Pacific Plate
37.284,-116.0387,No,Eurasian Plate
-15.6021,-172.746,Yes,Juan de Fuca Plate
46.19166666666667,-122.186,No,North American Plate
18.9785,-65.4171,No,North American Plate
56.1888,163.5596,Yes,Juan de Fuca Plate
33.8125,-117.6383333,Yes,Eurasian Plate
-27.624,-67.7416,No,Eurasian Plate
37.2198,-115.2735,No,Eurasian Plate
18.9001666666667,-65.5458333333333,No,Juan de Fuca Plate
37.2952,-116.0322,No,Juan de Fuca Plate
1.1293,126.3869,Yes,Eurasian Plate
37.2804,-116.0441,No,Pacific Plate
18.9776666666667,-65.5021666666667,No,Pacific Plate
37.281,-116.0202,Yes,Eurasian Plate
57.0671666666667,-135.7,No,Pacific Plate
-20.9231,-178.5582,No,North American Plate
19.0248,-68.1301,No,North American Plate
36.4381666666667,-121.016,Yes,Juan de Fuca Plate
1.1117,126.3909,Yes,Eurasian Plate
59.9959,-140.2101,No,Pacific Plate
29.8244,130.5408,Yes,Pacific Plate
60.0524,-152.8334,Yes,Juan de Fuca Plate
60.9164,-150.7727,No,Pacific Plate
38.1661,-117.9801,Yes,Eurasian Plate
0.0089,126.7859,Yes,North American Plate
52.133,-176.2235,No,Juan de Fuca Plate
-42.8607,-83.2601,Yes,Eurasian Plate
28.476,-98.687,No,North American Plate
61.4245,-149.9103,Yes,North American Plate
0.798,131.7068,No,Pacific Plate
38.7763328552246,-122.732330322266,No,North American Plate
-18.0532,-178.2951,No,Juan de Fuca Plate
35.5943333,-117.4883333,Yes,Juan de Fuca Plate
35.5916667,-117.4986667,No,Juan de Fuca Plate
36.7738,-116.2527,Yes,Eurasian Plate
19.1788330078125,-155.49333190918,No,Pacific Plate
32.968,-100.832,No,Pacific Plate
37.6511666666667,-119.024333333333,Yes,Juan de Fuca Plate
37.649,-119.028166666667,No,North American Plate
51.5856666666667,-178.4485,No,North American Plate
35.596,-117.484,No,Juan de Fuca Plate
36.1805,-83.6291666666667,No,North American Plate
31.666,-104.196,No,North American Plate
31.608,-103.977,No,Eurasian Plate
-30.7299,-71.8345,Yes,Pacific Plate
31.629,-104.505,No,Pacific Plate
35.9275,-120.483166666667,No,Juan de Fuca Plate
37.648,-119.026333333333,Yes,Pacific Plate
31.669,-104.192,Yes,Eurasian Plate
37.6501666666667,-119.0265,No,North American Plate
37.6505,-119.026,Yes,Eurasian Plate
47.5265,-124.44183333333334,Yes,Juan de Fuca Plate
-5.6845,154.3413,Yes,Juan de Fuca Plate
35.53366667,-96.756,Yes,North American Plate
38.8279991149902,-122.854164123535,No,Eurasian Plate
62.3433,-149.6631,No,Juan de Fuca Plate
33.7348333,-116.0315,Yes,Juan de Fuca Plate
37.2223,-115.5808,No,North American Plate
19.4031658172607,-155.289337158203,Yes,Juan de Fuca Plate
24.1751,121.7083,No,Juan de Fuca Plate
57.0336666666667,-135.690333333333,Yes,North American Plate
57.0363333333333,-135.689666666667,No,Eurasian Plate
46.6005,-119.86066666666666,No,Eurasian Plate
61.33,-151.3444,Yes,North American Plate
67.5617,-164.0506,No,Pacific Plate
61.3385,-152.294666666667,Yes,Pacific Plate
61.0696,-149.0341,Yes,North American Plate
61.3208333333333,-152.276166666667,No,Pacific Plate
61.328,-152.281833333333,Yes,North American Plate
60.0023333333333,-153.084833333333,Yes,North American Plate
62.115,-152.6442,Yes,Juan de Fuca Plate
30.119,-42.6863,Yes,North American Plate
60.9462,-150.3015,Yes,North American Plate
51.382,-178.597166666667,No,Pacific Plate
39.3959,-119.7052,Yes,Pacific Plate
2.3624,126.7162,No,North American Plate
19.3571662902832,-155.317337036133,Yes,North American Plate
17.9053333333333,-66.9561666666667,No,North American Plate
19.3131675720215,-155.268997192383,Yes,Juan de Fuca Plate
58.2855,-154.957166666667,No,Juan de Fuca Plate
60.054,-153.02,No,Juan de Fuca Plate
16.2952,-96.4532,Yes,Eurasian Plate
60.2449,-151.9146,Yes,North American Plate
38.8419990539551,-122.830833435059,Yes,Juan de Fuca Plate
38.8450012207031,-122.828330993652,Yes,North American Plate
18.5765,-66.7566666666667,Yes,Juan de Fuca Plate
56.2025,-159.4735,No,Pacific Plate
38.8424987792969,-122.829330444336,Yes,Pacific Plate
63.0554,-149.9303,Yes,Pacific Plate
38.8453330993652,-122.831001281738,Yes,Eurasian Plate
38.8170013427734,-122.750503540039,Yes,Eurasian Plate
57.053,-135.715333333333,No,Pacific Plate
38.844,-122.832666666667,Yes,Eurasian Plate
35.67116667,-97.4165,Yes,Pacific Plate
38.8445014953613,-122.830169677734,Yes,North American Plate
38.8401679992676,-122.837501525879,Yes,Juan de Fuca Plate
19.3841666666667,-155.234166666667,Yes,Pacific Plate
3.7116,94.8649,No,Juan de Fuca Plate
39.4851,-119.4488,Yes,Eurasian Plate
40.4201666666667,-125.4105,No,Pacific Plate
38.8474998474121,-122.835830688477,No,Juan de Fuca Plate
38.835334777832,-122.812164306641,Yes,Eurasian Plate
18.954,-155.627,Yes,North American Plate
36.9286666666667,-121.663333333333,No,Juan de Fuca Plate
38.8419990539551,-122.83032989502,No,Juan de Fuca Plate
52.2056,-170.093,Yes,Pacific Plate
64.9573,-147.3726,No,Pacific Plate
38.8425,-122.830666666667,Yes,Pacific Plate
38.8359985351562,-122.800498962402,No,Pacific Plate
-1.2216,134.9774,Yes,Pacific Plate
17.942,-66.8375,Yes,Juan de Fuca Plate
19.3113327026367,-155.424835205078,Yes,Eurasian Plate
38.844165802002,-122.831665039062,Yes,Juan de Fuca Plate
38.8436660766602,-122.830665588379,No,Pacific Plate
61.6953,-149.8958,No,Eurasian Plate
46.1945,-122.18816666666666,No,Pacific Plate
19.3965,-155.293166666667,Yes,Eurasian Plate
33.2793333,-116.8035,Yes,Pacific Plate
37.4621666666667,-119.091166666667,Yes,North American Plate
38.818000793457,-122.821830749512,Yes,Eurasian Plate
38.8508338928223,-122.810333251953,Yes,Pacific Plate
33.8776667,-116.2811667,No,Pacific Plate
38.8194999694824,-122.842002868652,Yes,Juan de Fuca Plate
57.068,-135.702666666667,Yes,North American Plate
61.5814,-151.4695,No,Juan de Fuca Plate
40.7291666666667,-122.403,No,North American Plate
38.8428344726562,-122.830833435059,Yes,Juan de Fuca Plate
33.0345,-116.293,No,Juan de Fuca Plate
36.0215,-117.3313333,Yes,Pacific Plate
33.2445,-116.0435,No,Juan de Fuca Plate
19.3571666666667,-155.077333333333,Yes,Juan de Fuca Plate
60.8464,-151.7252,No,North American Plate
19.1866664886475,-155.490829467773,No,Eurasian Plate
28.5355,-103.3476,Yes,Eurasian Plate
60.052,-153.007333333333,Yes,Juan de Fuca Plate
19.1933333333333,-155.499833333333,No,Eurasian Plate
59.0171,-154.1464,No,Eurasian Plate
19.1849994659424,-155.5,Yes,Eurasian Plate
36.0255,-96.51416667,No,Juan de Fuca Plate
38.8349990844727,-122.801002502441,No,Eurasian Plate
59.874,-153.3035,Yes,Juan de Fuca Plate
58.1783333333333,-155.3395,Yes,North American Plate
35.7995,-97.434,No,Juan de Fuca Plate
38.7941665649414,-122.782669067383,No,Juan de Fuca Plate
62.3391,-149.6146,Yes,Juan de Fuca Plate
58.2593333333333,-155.0105,Yes,North American Plate
33.6828333,-116.791,Yes,Juan de Fuca Plate
38.8370018005371,-122.80233001709,Yes,Juan de Fuca Plate
65.0008,-146.8644,No,Eurasian Plate
19.2569999694824,-155.391998291016,Yes,Juan de Fuca Plate
63.0648,-150.9631,No,Eurasian Plate
44.706833333333336,-123.232,Yes,Eurasian Plate
38.8076667785645,-122.817832946777,No,Juan de Fuca Plate
39.6783,-119.7425,No,North American Plate
65.1543,-150.2929,Yes,Pacific Plate
31.617,-104.349,No,Eurasian Plate
58.9785,-152.3129,Yes,Pacific Plate
38.8211669921875,-122.842834472656,No,Eurasian Plate
35.6491667,-117.559,No,Pacific Plate
51.973,173.8794,No,Pacific Plate
34.381,-96.85666667,No,Juan de Fuca Plate
46.0156666666667,-112.454166666667,Yes,Eurasian Plate
52.4421666666667,-174.069333333333,Yes,Pacific Plate
33.5246667,-116.7358333,No,North American Plate
38.8255004882812,-122.765167236328,Yes,Eurasian Plate
63.3183,-150.857,No,Juan de Fuca Plate
44.2605,-114.854166666667,No,Pacific Plate
33.8758333,-116.2821667,No,Pacific Plate
46.20366666666666,-122.191,Yes,Pacific Plate
60.0176666666667,-153.0675,Yes,Pacific Plate
33.5221667,-116.7373333,Yes,Juan de Fuca Plate
38.835334777832,-122.786331176758,Yes,Pacific Plate
63.3891,-150.4521,Yes,North American Plate
38.8354988098145,-122.8056640625,No,North American Plate
39.3188,17.0567,No,Juan de Fuca Plate
47.8095,-122.83033333333331,Yes,Pacific Plate
17.9876666666667,-66.9413333333333,No,Juan de Fuca Plate
38.8283348083496,-122.879837036133,Yes,Eurasian Plate
64.5032,-148.0356,No,Eurasian Plate
18.4078,-68.9456,Yes,Eurasian Plate
62.507,-149.08,Yes,North American Plate
38.8961,-118.13,Yes,North American Plate
38.8154983520508,-122.785835266113,Yes,Pacific Plate
24.1994,121.7162,Yes,Juan de Fuca Plate
24.1622,121.716,Yes,Juan de Fuca Plate
31.669,-104.2,No,Eurasian Plate
38.8236656188965,-122.807830810547,Yes,Eurasian Plate
60.0166666666667,-153.058333333333,Yes,Pacific Plate
38.8446655273438,-122.817337036133,Yes,Juan de Fuca Plate
19.4069995880127,-155.255493164062,No,Pacific Plate
59.7834,-152.9672,No,Juan de Fuca Plate
44.7463333333333,-111.188333333333,Yes,Pacific Plate
64.6454,-149.2206,Yes,North American Plate
38.5326666666667,-122.757333333333,Yes,Juan de Fuca Plate
38.5341666666667,-122.760833333333,Yes,Pacific Plate
19.4038333333333,-155.286166666667,Yes,Juan de Fuca Plate
33.5241667,-116.7328333,No,Juan de Fuca Plate
63.0725,-152.4111,No,North American Plate
35.81716667,-95.03866667,Yes,Pacific Plate
38.8334999084473,-122.816833496094,Yes,Pacific Plate
61.2225,-145.6548,No,Pacific Plate
46.20066666666666,-122.18233333333332,Yes,North American Plate
61.249,-152.156833333333,Yes,Pacific Plate
37.357,-115.3093,No,Pacific Plate
58.2621666666667,-155.151166666667,No,Juan de Fuca Plate
58.2441666666667,-155.143,Yes,Juan de Fuca Plate
58.2361666666667,-155.124,Yes,North American Plate
-1.6836,151.8217,Yes,Pacific Plate
38.8240013122559,-122.806663513184,No,Pacific Plate
61.2735,-152.221,Yes,North American Plate
31.518,-104.01,Yes,North American Plate
19.3344993591309,-155.282669067383,Yes,North American Plate
57.8887,-156.8299,Yes,North American Plate
38.7898330688477,-122.724502563477,No,Pacific Plate
61.2783333333333,-152.194166666667,Yes,Juan de Fuca Plate
33.2756667,-116.8073333,No,Pacific Plate
33.522,-116.7331667,Yes,Eurasian Plate
38.8166656494141,-122.825500488281,No,Pacific Plate
58.1895,-155.261,Yes,Juan de Fuca Plate
-5.7972,27.1308,No,Eurasian Plate
33.963,-116.7565,Yes,Pacific Plate
64.5072,-146.8909,Yes,Eurasian Plate
36.9908,-116.3939,Yes,Juan de Fuca Plate
37.3486,-117.1756,Yes,Pacific Plate
59.3583333333333,-153.433,No,North American Plate
36.1031667,-117.8883333,Yes,Pacific Plate
46.65466666666666,-121.88366666666668,No,Juan de Fuca Plate
60.8106,-151.5931,Yes,Pacific Plate
34.4575,-116.5128333,No,Eurasian Plate
17.9115,-66.8428333333333,Yes,Eurasian Plate
56.6576,117.2694,No,Juan de Fuca Plate
36.7926,-116.1294,No,Pacific Plate
19.0431671142578,-155.367172241211,Yes,Pacific Plate
34.1511667,-117.3285,Yes,Eurasian Plate
38.8401679992676,-122.809829711914,Yes,North American Plate
38.8178329467773,-122.824165344238,No,Pacific Plate
38.8221664428711,-122.842002868652,Yes,Eurasian Plate
33.5083333,-116.7623333,Yes,North American Plate
19.173999786377,-155.494659423828,Yes,Juan de Fuca Plate
19.404,-155.288833333333,Yes,Eurasian Plate
35.4466667,-118.286,No,North American Plate
64.5047,-146.9379,No,Pacific Plate
38.8078346252441,-122.816329956055,No,North American Plate
63.2293,-150.5667,Yes,Pacific Plate
64.4971,-146.9024,No,Eurasian Plate
33.4141667,-116.4576667,No,Pacific Plate
38.8328323364258,-122.820663452148,No,North American Plate
38.7636680603027,-122.734169006348,Yes,North American Plate
31.622,-104.508,No,Eurasian Plate
58.2593333333333,-155.117333333333,No,Eurasian Plate
58.2769,-155.1031,No,North American Plate
18.0326666666667,-66.7866666666667,Yes,North American Plate
62.3737,-149.1672,No,North American Plate
19.2466659545898,-155.377334594727,No,Eurasian Plate
35.4463333,-118.2896667,No,Pacific Plate
35.8755,-117.7136667,No,Eurasian Plate
37.4243333333333,-120.0135,Yes,Juan de Fuca Plate
37.4053333333333,-119.990833333333,No,Juan de Fuca Plate
60.7213,-151.5839,Yes,Pacific Plate
37.3971666666667,-119.995166666667,No,Juan de Fuca Plate
58.3118,-153.5011,No,Juan de Fuca Plate
38.8055000305176,-122.776664733887,No,Eurasian Plate
58.2496666666667,-155.148,No,Pacific Plate
44.352,-116.082666666667,Yes,Eurasian Plate
61.306,-147.9951,Yes,North American Plate
31.613,-104.508,No,Juan de Fuca Plate
39.395,-119.7075,No,Eurasian Plate
39.3987,-119.7119,No,Pacific Plate
42.141666666666666,-124.3885,No,Juan de Fuca Plate
33.2765,-116.8046667,Yes,Eurasian Plate
37.7134,-117.3111,No,Eurasian Plate
32.8106667,-116.1758333,No,North American Plate
19.253833770752,-155.392166137695,Yes,Pacific Plate
36.7288,-116.2962,Yes,North American Plate
38.8241653442383,-122.790000915527,Yes,Pacific Plate
33.5365,-116.4506667,No,Eurasian Plate
33.646,-116.7081667,No,Pacific Plate
34.0041667,-116.173,Yes,Juan de Fuca Plate
34.003,-116.1716667,No,Pacific Plate
19.1155,-67.282,No,Eurasian Plate
39.3969,-119.7134,Yes,Eurasian Plate
-9.8178,-74.5176,No,Pacific Plate
33.2425,-116.0451667,No,Pacific Plate
63.1958,-150.6689,Yes,Eurasian Plate
58.2553333333333,-155.15,Yes,Juan de Fuca Plate
33.148,-116.4506667,Yes,Pacific Plate
